Water Quality Data from PISCES 2 located at the Slave River at Fitzgerald ,,,,,,,,,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/09/2012 22:13:00,4.0,16.03,200,8.04,30.0,9.49,96.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 00:13:00,4.0,15.98,199,8.06,29.1,9.46,95.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 02:13:00,4.0,15.90,199,8.06,30.8,9.45,95.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 04:13:00,4.0,15.82,200,8.06,29.2,9.45,95.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 06:13:00,4.0,15.74,202,8.10,28.1,9.44,95.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 08:13:00,4.0,15.72,205,8.11,29.8,9.44,95.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 10:13:00,4.0,15.86,206,8.11,28.6,9.44,95.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 12:13:00,4.0,15.98,205,8.10,28.3,9.43,95.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 14:13:00,4.0,16.02,203,8.10,29.6,9.42,95.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 16:13:00,4.0,16.08,201,8.10,30.8,9.44,95.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 18:13:00,4.0,15.97,199,8.09,30.3,9.42,95.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 20:13:00,4.0,15.79,199,8.07,29.5,9.43,95.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/10/2012 22:13:00,4.0,15.67,198,8.08,30.7,9.46,95.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 00:13:00,4.0,15.48,198,8.09,31.8,9.46,94.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 02:13:00,4.0,15.30,199,8.15,33.0,9.47,94.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 04:13:00,4.0,15.18,200,8.15,33.8,9.49,94.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 06:13:00,4.0,15.05,202,8.13,33.9,9.49,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 08:13:00,4.0,14.76,202,8.15,38.1,9.54,94.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 10:13:00,4.0,14.53,203,8.15,58.7,9.53,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 12:13:00,4.0,14.47,204,8.14,55.5,9.54,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 14:13:00,4.0,14.36,207,8.13,51.8,9.59,93.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 16:13:00,4.0,14.23,210,8.15,51.6,9.59,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 18:13:00,4.0,14.14,213,8.15,59.2,9.59,93.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 20:13:00,4.0,14.00,213,8.15,58.8,9.61,93.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/11/2012 22:13:00,4.0,13.95,214,8.15,59.1,9.62,93.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 00:13:00,4.0,13.86,213,8.16,59.1,9.62,93.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 02:13:00,4.0,13.74,213,8.14,57.4,9.66,93.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 04:13:00,4.0,13.58,212,8.14,56.2,9.64,92.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 06:13:00,4.0,13.41,209,8.14,58.0,9.67,92.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 08:13:00,4.0,13.29,205,8.15,54.0,9.69,92.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 10:13:00,4.0,13.49,201,8.14,58.0,9.67,92.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 12:13:00,4.0,13.79,197,8.12,61.4,9.65,93.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 14:13:00,4.0,13.95,195,8.12,62.6,9.64,93.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 16:13:00,4.0,14.09,194,8.11,62.9,9.62,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 18:13:00,4.0,14.60,196,8.08,66.1,9.56,94.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 20:13:00,4.0,14.21,197,7.97,66.2,9.57,93.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/12/2012 22:13:00,4.0,13.61,197,8.03,65.4,9.66,93.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 00:13:00,4.0,13.33,196,8.13,62.1,9.69,92.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 02:13:00,4.0,13.28,195,8.11,57.9,9.70,92.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 04:13:00,4.0,13.30,195,8.10,60.9,9.71,92.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 06:13:00,4.0,13.27,195,8.11,59.4,9.71,92.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 08:13:00,4.0,13.30,195,8.12,58.9,9.70,92.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 10:13:00,4.0,13.47,196,8.11,58.4,9.69,93.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 12:13:00,4.0,14.03,196,8.12,58.6,9.64,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 14:13:00,4.0,14.42,197,8.09,55.7,9.61,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 16:13:00,4.0,14.69,199,8.08,55.9,9.60,94.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 18:13:00,4.0,15.02,202,8.05,53.7,9.56,94.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 20:13:00,4.0,14.46,204,7.86,52.4,9.57,93.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/13/2012 22:13:00,4.0,14.04,206,7.91,49.4,9.63,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 00:13:00,4.0,13.95,206,8.02,47.6,9.64,93.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 02:13:00,4.0,13.84,205,8.09,46.3,9.67,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 04:13:00,4.0,13.85,204,8.09,46.1,9.68,93.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 06:13:00,4.0,13.77,202,8.08,47.7,9.68,93.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 08:13:00,4.0,13.68,200,8.07,50.1,9.70,93.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 10:13:00,4.0,13.72,199,8.06,51.3,9.71,93.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 12:13:00,4.0,13.98,197,8.06,53.5,9.71,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 14:13:00,4.0,14.14,196,8.05,53.9,9.73,94.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 16:13:00,4.0,14.34,193,7.94,57.4,9.74,95.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 18:13:00,4.0,13.49,189,7.74,61.5,9.82,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 20:13:00,4.0,13.19,186,7.96,64.9,9.87,94.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/14/2012 22:13:00,4.0,12.77,183,8.04,68.9,9.94,93.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 00:13:00,4.0,12.30,181,8.15,74.2,10.05,93.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 02:13:00,4.0,12.18,180,8.06,78.1,10.08,93.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 04:13:00,4.0,12.15,179,8.08,88.3,10.11,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 06:13:00,4.0,12.03,178,8.09,90.0,10.18,94.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 08:13:00,4.0,11.79,177,8.08,84.7,10.18,94.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 10:13:00,4.0,11.96,176,8.08,84.0,10.18,94.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 12:13:00,4.0,12.03,177,8.07,76.6,10.21,94.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 14:13:00,4.0,12.13,176,8.06,69.4,10.21,95.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 16:13:00,4.0,12.15,176,8.07,66.3,10.23,95.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 18:13:00,4.0,12.09,175,8.07,63.9,10.25,95.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 20:13:00,4.0,11.88,173,8.05,64.9,10.27,95.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/15/2012 22:13:00,4.0,11.63,172,8.10,64.8,10.29,94.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 00:13:00,4.0,11.47,171,8.09,69.4,10.32,94.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 02:13:00,4.0,11.21,172,8.09,69.3,10.35,94.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 04:13:00,4.0,11.12,172,8.08,68.9,10.35,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 06:13:00,4.0,11.11,172,8.08,68.3,10.36,94.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 08:13:00,4.0,11.19,173,8.10,67.7,10.36,94.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 10:13:00,4.0,11.54,176,8.07,64.6,10.31,94.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 12:13:00,4.0,11.99,178,8.07,63.8,10.26,95.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 14:13:00,4.0,12.37,181,8.06,61.0,10.22,95.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 16:13:00,4.0,12.75,184,8.04,63.3,10.18,96.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 18:13:00,4.0,12.93,187,8.04,63.9,10.16,96.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 20:13:00,4.0,12.52,188,7.96,63.9,10.15,95.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/16/2012 22:13:00,4.0,12.18,187,8.07,64.1,10.19,95.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 00:13:00,4.0,12.01,185,8.13,64.8,10.20,94.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 02:13:00,4.0,11.92,181,8.14,65.1,10.23,94.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 04:13:00,4.0,11.73,178,8.14,67.3,10.24,94.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 06:13:00,4.0,11.65,176,8.12,66.9,10.25,94.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 08:13:00,4.0,11.61,176,8.10,64.5,10.26,94.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 10:13:00,4.0,12.18,179,8.08,66.9,10.19,95.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 12:13:00,4.0,12.76,182,8.05,68.3,10.12,95.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 14:13:00,4.0,12.99,185,8.01,70.9,10.09,95.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 16:13:00,4.0,13.34,189,7.91,72.6,10.03,96.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 18:13:00,4.0,13.40,194,7.87,74.4,10.01,95.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 20:13:00,4.0,12.78,197,7.77,79.7,10.04,94.8,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/17/2012 22:13:00,4.0,12.39,197,7.88,83.8,10.09,94.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 00:13:00,4.0,12.11,194,7.98,86.8,10.12,94.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 02:13:00,4.0,12.03,190,8.10,91.1,10.16,94.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 04:13:00,4.0,12.03,187,8.08,89.6,10.18,94.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 06:13:00,4.0,11.96,185,8.09,89.9,10.20,94.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 08:13:00,4.0,12.00,184,8.08,92.5,10.22,94.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,09/18/2012 10:13:00,4.0,12.04,183,8.06,93.9,10.25,95.2,,,,,,,
