2012PN510339,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-06-19 15:40,WATER,DISCRETE SAMPLE,,2140,,0.067,,2.38,,68.1,,0.12,,0.029,,44.3,,0.028,,6.1,,0.433,,3.32,,1.76,,3.82,,0.725,,0.07,,0.005,,5090,,2.69,,1.83,,10,,331,,0.249,,4.26,,0.089,L,0.005,,0.001,,5.26,,0.31,,0.14,,0.021,,101,L,0.01,,0.033,,0.148,,34.5,,0.01,,0.208,,6.68,,2.19,,12.4,,1.9,
2012PN510342,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-06-26 09:33,WATER,DISCRETE SAMPLE,,517,,0.036,,1.07,,35.3,,0.033,,0.007,,32.3,,0.006,,1.44,,0.115,,0.71,,0.455,,1.05,,0.18,,0.02,,0.001,,1410,,0.651,,0.423,,6.61,,96,,0.195,,1.28,,0.022,L,0.005,L,0.001,,1.66,L,0.01,,0.07,,0.005,,75.4,,0.01,,0.01,L,0.005,,8,,0.004,,0.0644,,1.66,,0.552,,3.6,,0.7,
2012PN510361,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-07-10 11:22,WATER,DISCRETE SAMPLE,,854,,0.043,,1.19,,36.6,,0.054,,0.01,,30.5,,0.027,,2.13,,0.169,,1.56,,0.633,,1.57,,0.213,,0.03,,0.002,,1920,,0.971,,0.64,,6.06,,86.9,,0.512,,2.1,,0.043,L,0.005,,0.001,,2.47,L,0.01,,0.09,,0.011,,70.5,,0.01,,0.013,,0.068,,14.4,,0.006,,0.0804,,2.63,,0.784,,5.1,,1,
2012PN510386,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-07-25 18:40,WATER,DISCRETE SAMPLE,,229,,0.023,,1.03,,31.3,,0.017,,0.003,,37.7,,0.005,,0.649,,0.039,,0.36,,0.25,,0.47,,0.05,L,0.01,L,0.001,,1300,,0.305,,0.167,,6.22,,63.3,,0.109,,0.88,,0.013,L,0.005,L,0.001,,1.07,L,0.01,,0.06,,0.005,,92,L,0.01,,0.005,,0.055,,5.1,,0.003,,0.0594,,0.865,,0.258,,1.7,,0.4,
2012PN510393,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-08-11 08:30,WATER,DISCRETE SAMPLE,,47.5,,0.016,,0.94,,35.6,,0.01,,0.004,,71.3,,0.004,,0.235,,0.01,,0.14,,0.172,,0.62,,0.016,L,0.01,L,0.001,,1100,,0.111,,0.066,,9.03,,37.5,,0.138,,0.72,,0.007,L,0.005,L,0.001,,0.913,L,0.01,,0.05,,0.004,,131,L,0.01,,0.002,,0.008,,1.6,,0.004,,0.082,,0.436,,0.134,,1.2,,0.3,
2012PN510418,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-08-27 13:35,WATER,DISCRETE SAMPLE,,81,,0.017,,0.97,,32.5,,0.012,,0.001,,47.5,,0.006,,0.323,,0.014,,0.18,,0.167,,0.28,L,0.001,L,0.01,L,0.001,,1180,,0.152,,0.084,,7.51,,49.3,,0.235,,0.76,,0.008,L,0.005,L,0.001,,0.841,L,0.01,,0.06,,0.001,,112,L,0.01,,0.003,,0.012,,1.7,,0.002,,0.0495,,0.464,,0.175,,0.7,,0.3,
2012PN510430,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-10-10 15:43,WATER,DISCRETE SAMPLE,,97.1,,0.002,,0.62,,22.1,,0.011,,0.001,,33.3,,0.003,,0.272,,0.014,,0.2,,0.148,,0.21,,0.031,L,0.01,L,0.001,,816,,0.127,,0.058,,5.8,,36.5,,0.093,,0.55,,0.006,L,0.005,L,0.001,,0.756,L,0.01,,0.04,,0.002,,72.2,L,0.01,,0.002,L,0.005,,2,,0.001,,0.0422,,0.387,,0.132,,0.8,,0.4,
2012PN510443,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-10-23 12:00,WATER,TRIPLICATE SAMPLE - rep1,,338,L,0.001,,0.68,,19.5,,0.02,,0.008,,22,,0.005,,1.21,,0.066,,0.51,,0.282,,0.59,,0.107,,0.01,,0.001,,916,,0.559,,0.244,,5.3,,37.5,,0.097,,0.88,,0.015,L,0.005,L,0.001,,1.12,L,0.01,,0.04,,0.005,,57.5,L,0.01,,0.006,,0.008,,5,,0.001,,0.0457,,1.08,,0.329,,2.1,,0.5,
2012PN510444,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-10-23 12:00,WATER,TRIPLICATE SAMPLE - rep2,,222,L,0.001,,0.62,,18.3,,0.012,,0.006,,23.7,,0.005,,0.563,,0.042,,0.35,,0.198,,0.4,,0.067,L,0.01,L,0.001,,752,,0.263,,0.164,,5.1,,31.8,,0.092,,0.7,,0.01,L,0.005,L,0.001,,0.889,L,0.01,,0.04,,0.003,,57,L,0.01,,0.004,L,0.005,,3.5,L,0.001,,0.0385,,0.667,,0.236,,1.5,,0.4,
2012PN510445,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-10-23 12:00,WATER,TRIPLICATE SAMPLE - rep3,,274,L,0.001,,0.63,,19,,0.017,,0.006,,21.7,,0.006,,0.669,,0.052,,0.43,,0.242,,0.48,,0.081,,0.01,L,0.001,,808,,0.309,,0.202,,5.09,,32.5,,0.092,,0.79,,0.012,L,0.005,,0.001,,0.994,L,0.01,,0.05,,0.003,,57,L,0.01,,0.005,,0.015,,3.9,,0.001,,0.039,,0.856,,0.279,,2,,0.4,
2012PN520014,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2012-11-13 14:17,WATER,DISCRETE SAMPLE,,60.6,L,0.001,,0.55,,28.2,,0.008,L,0.001,,49.9,,0.002,,0.236,,0.008,L,0.01,,0.128,,0.26,,0.042,,0.01,L,0.001,,774,,0.121,,0.159,,8.52,,31.7,,0.172,,0.56,,0.003,L,0.005,L,0.001,,0.603,L,0.01,,0.06,,0.001,,94.8,L,0.01,L,0.001,L,0.005,,1.7,L,0.001,,0.0683,,0.436,,0.127,,0.9,,0.3,
2012PN510463,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-03-16 16:45,WATER,DISCRETE SAMPLE,,31.1,,0.005,,0.63,,70.9,,0.01,,0.001,,217,,0.006,,0.361,,0.008,,0.1,,0.105,,0.24,,0.014,L,0.01,L,0.001,,1430,,0.156,,0.05,,23.4,,18.1,,0.57,,0.42,,0.01,L,0.005,L,0.001,,0.914,L,0.01,,0.03,,0.001,,274,L,0.01,L,0.001,L,0.005,,1.6,,0.006,,0.23,,0.428,,0.121,,0.5,,0.4,
2013PN510012,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-06 11:10,WATER,DISCRETE SAMPLE,,61.3,L,0.001,,0.61,,73.4,,0.01,L,0.001,,236,,0.002,,0.385,,0.012,,0.13,,0.128,,0.52,,0.042,,0.02,L,0.001,,1320,,0.174,L,0.005,,25.2,,20.6,,0.535,,0.52,,0.02,L,0.005,L,0.001,,1.03,L,0.01,,0.04,,0.004,,291,,0.02,,0.001,,0.016,,2.5,,0.005,,0.234,,0.396,,0.129,,0.9,,0.5,
2013PN510031,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-11 14:45,WATER,DISCRETE SAMPLE,,71.1,,0.001,,0.59,,74.1,,0.009,,0.001,,244,,0.003,,0.385,,0.014,,0.13,,0.128,,0.39,,0.036,,0.01,,0.002,,1290,,0.163,L,0.005,,26.2,,20.4,,0.582,,0.5,,0.053,L,0.005,L,0.001,,1.08,L,0.01,,0.06,,0.004,,292,,0.01,,0.002,,0.042,,3.1,,0.01,,0.24,,0.411,,0.13,,0.4,,0.5,
2013PN510043,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-16 12:05,WATER,DISCRETE SAMPLE,,108,L,0.001,,0.62,,73.2,,0.011,,0.002,,224,,0.007,,0.458,,0.023,,0.18,,0.146,,0.47,,0.048,,0.02,,0.006,,1320,,0.205,,0.021,,24.4,,27.7,,0.562,,0.53,,0.043,L,0.005,L,0.001,,1.16,L,0.01,,0.06,,0.005,,272,L,0.01,,0.003,,0.039,,2,,0.011,,0.237,,0.494,,0.156,,1,,0.5,
2013PN510056,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-19 11:00,WATER,DISCRETE SAMPLE,,196,L,0.001,,0.62,,67.2,,0.013,,0.003,,191,,0.005,,0.606,,0.036,,0.28,,0.188,,0.63,,0.077,,0.02,,0.003,,1420,,0.277,,0.048,,22.6,,35.1,,0.49,,0.64,,0.002,L,0.005,L,0.001,,1.33,L,0.01,,0.07,,0.005,,259,L,0.01,,0.004,,0.039,,3.8,,0.002,,0.23,,0.72,,0.204,,0.9,,0.5,
2013PN510071,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-23 11:50,WATER,DISCRETE SAMPLE,,120,L,0.001,,0.55,,60,,0.019,,0.009,,166,,0.003,,0.44,,0.022,,0.21,,0.152,,0.34,,0.045,,0.02,,0.006,,1380,,0.203,,0.093,,21.9,,30.7,,0.478,,0.53,,0.008,,0.007,L,0.001,,1.09,,0.09,,0.04,,0.003,,236,L,0.01,,0.002,,0.02,,2.2,,0.005,,0.213,,0.504,,0.16,,0.6,,0.5,
2013PN510092,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-25 14:40,WATER,DISCRETE SAMPLE,,388,,0.013,,0.79,,62.1,,0.022,,0.004,,177,,0.006,,0.942,,0.068,,0.57,,0.29,,0.7,,0.124,,0.02,L,0.001,,1740,,0.433,,0.241,,22.1,,45.6,,0.47,,0.91,,0.026,L,0.005,,0.001,,1.64,L,0.01,,0.06,,0.007,,242,L,0.01,,0.006,,0.032,,6.5,,0.007,,0.236,,1.26,,0.333,,1.7,,0.6,
2013PN510104,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-04-28 11:05,WATER,DISCRETE SAMPLE,,596,,0.018,,0.88,,52.8,,0.035,,0.018,,136,,0.006,,1.35,,0.108,,0.81,,0.406,,1.29,,0.197,,0.04,L,0.001,,1890,,0.608,,0.469,,20.9,,52.9,,0.368,,1.29,,0.02,L,0.005,,0.001,,2.38,L,0.01,,0.07,,0.012,,206,L,0.01,,0.009,,0.058,,11.7,,0.004,,0.205,,1.62,,0.485,,3.1,,0.6,
2013PN510122,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-01 14:55,WATER,DISCRETE SAMPLE,,300,,0.032,,0.71,,43,,0.017,,0.006,,78.4,,0.006,,0.845,,0.062,,0.64,,0.306,,0.72,,0.105,,0.01,L,0.001,,1740,,0.387,,0.254,,11.4,,63.5,,0.252,,0.8,,0.012,L,0.005,L,0.001,,1.93,L,0.01,,0.05,,0.005,,137,L,0.01,,0.005,,0.025,,5.1,,0.005,,0.123,,0.975,,0.298,,2.1,,0.4,
2013PN510131,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-03 12:35,WATER,DISCRETE SAMPLE,,1070,,0.028,,1.25,,45.5,,0.054,,0.015,,66.9,,0.012,,2.55,,0.213,,1.58,,0.755,,1.69,,0.367,,0.07,,0.003,,2900,,1.14,,0.786,,10.7,,106,,0.238,,1.92,,0.042,L,0.005,,0.001,,3.38,,0.05,,0.08,,0.012,,121,L,0.01,,0.016,,0.06,,18.7,,0.006,,0.145,,3.27,,0.907,,5.6,,0.9,
2013PN510138,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-06 10:05,WATER,DISCRETE SAMPLE,,4590,,0.11,,3.64,,73.4,,0.23,,0.062,,28.9,,0.05,,11,,0.9,,6.8,,3.23,,6.59,,1.6,,0.18,,0.008,,9000,,5.02,,3.58,,9.92,,285,,0.318,,7.49,,0.142,L,0.005,,0.002,,10.9,,1.16,,0.21,,0.04,,61.2,,0.02,,0.066,,0.197,,71.5,,0.019,,0.318,,13.5,,3.66,,22.9,,2.4,
2013PN510151,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-08 15:20,WATER,DISCRETE SAMPLE,,6800,,0.137,,4.45,,87.7,,0.36,,0.075,,36.7,,0.079,,15.2,,1.21,,9.74,,4.02,,8.84,,2.29,,0.17,,0.016,,11100,,7,,4.75,,12.2,,267,,0.405,,9.79,,0.206,,0.013,,0.002,,14.7,,2.8,,0.25,,0.052,,67,,0.05,,0.094,,0.21,,93.7,L,0.001,,0.439,,19.2,,5.08,,27.7,,4.6,
2013PN510164,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-10 11:50,WATER,DISCRETE SAMPLE,,4820,,0.1,,3.43,,67.6,,0.266,,0.059,,32.8,,0.051,,11.5,,0.832,,7.06,,2.93,,6.47,,1.64,,0.11,,0.01,,8180,,5.34,,3.51,,9.75,,172,,0.322,,7.29,,0.148,,0.009,,0.001,,10.2,,2.02,,0.22,,0.04,,55.9,,0.04,,0.061,,0.142,,63.7,L,0.001,,0.328,,14,,3.85,,20.9,,3.6,
2013PN510181,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-13 10:00,WATER,DISCRETE SAMPLE,,4770,,0.091,,3.24,,63.2,,0.242,,0.053,,37.5,,0.04,,10.4,,0.796,,6.96,,2.7,,6.01,,1.57,,0.12,,0.01,,7420,,4.87,,3.19,,9.79,,129,,0.319,,6.93,,0.152,,0.01,,0.002,,9.93,,1.86,,0.19,,0.036,,58.5,L,0.01,,0.059,,0.16,,62.5,,0.004,,0.294,,13.7,,3.49,,19.1,,3.8,
2013PN510210,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-15 13:15,WATER,DISCRETE SAMPLE,,3880,,0.075,,2.56,,59.1,,0.188,,0.041,,27.3,,0.036,,8.02,,0.601,,5.09,,2.03,,4.62,,1.27,,0.13,,0.01,,5630,,3.69,,2.58,,7.91,,93.5,,0.255,,5.45,,0.129,,0.009,,0.001,,8.16,,1.62,,0.2,,0.036,,55.5,L,0.01,,0.048,,0.073,,45.3,,0.009,,0.237,,10.2,,2.71,,14.2,,3.3,
2013PN510223,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-17 11:35,WATER,DISCRETE SAMPLE,,3070,,0.069,,1.95,,47.6,,0.145,,0.028,,25,,0.027,,6.12,,0.471,,3.92,,1.44,,3.52,,0.987,,0.08,,0.006,,4240,,2.83,,1.86,,6.83,,74.4,,0.248,,4.06,,0.109,,0.011,,0.004,,6.53,,1.23,,0.17,,0.027,,51.4,L,0.01,,0.035,,0.064,,36.6,,0.009,,0.18,,7.61,,1.93,,10.7,,2.7,
2013PN510238,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-20 10:20,WATER,DISCRETE SAMPLE,,2200,,0.052,,1.47,,40.3,,0.109,,0.022,,29.4,,0.024,,4.4,,0.332,,2.77,,1.1,,2.58,,0.725,,0.05,,0.003,,3070,,2.03,,1.34,,6.02,,70.5,,0.223,,3.12,,0.067,,0.007,,0.002,,5.05,,0.96,,0.13,,0.017,,53.2,L,0.01,,0.028,,0.059,,26.4,,0.005,,0.145,,5.65,,1.47,,7.9,,1.9,
2013PN510254,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-22 13:40,WATER,DISCRETE SAMPLE,,2190,,0.059,,1.42,,41.4,,0.101,,0.019,,32.1,,0.019,,4.09,,0.338,,2.85,,1.07,,2.59,,0.693,,0.08,,0.003,,2880,,1.89,,1.24,,6.25,,71.6,,0.217,,3.08,,0.069,,0.01,,0.002,,4.94,,0.95,,0.13,,0.018,,57.2,L,0.01,,0.027,,0.04,,27.3,,0.003,,0.135,,5.66,,1.39,,7.7,,1.9,
2013PN510271,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-24 11:55,WATER,DISCRETE SAMPLE,,1490,,0.039,,1.29,,35.6,,0.079,,0.017,,35.9,,0.016,,3.22,,0.263,,2.06,,0.824,,1.98,,0.483,,0.05,,0.003,,2430,,1.49,,0.981,,5.95,,76.3,,0.221,,2.41,,0.053,L,0.005,,0.001,,3.84,,0.61,,0.09,,0.013,,61.8,,0.02,,0.02,,0.051,,20.2,L,0.001,,0.116,,4.2,,1.12,,6.2,,1.4,
2013PN510284,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-27 11:35,WATER,DISCRETE SAMPLE,,1070,L,0.001,,1.18,,34.1,,0.065,,0.017,,35.2,,0.01,,2.48,,0.197,,1.5,,0.664,,1.48,,0.327,,0.05,,0.007,,1990,,1.15,,0.782,,6.29,,66.8,,0.239,,1.88,,0.04,L,0.005,L,0.001,,3.13,,0.41,,0.07,,0.012,,70.5,L,0.01,,0.017,,0.047,,15.2,,0.004,,0.109,,2.94,,0.855,,4.5,,1.1,
2013PN510303,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-05-30 14:30,WATER,DISCRETE SAMPLE,,843,L,0.001,,1.05,,30.2,,0.056,,0.014,,34.9,,0.016,,1.89,,0.164,,1.17,,0.54,,1.25,,0.254,,0.04,,0.005,,1590,,0.884,,0.598,,6.18,,51.7,,0.322,,1.59,,0.032,L,0.005,L,0.001,,2.74,,0.31,,0.09,,0.007,,69.5,L,0.01,,0.013,,0.036,,13.4,L,0.001,,0.096,,2.33,,0.682,,3.7,,1,
2013PN510319,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-06-03 11:05,WATER,DISCRETE SAMPLE,,437,L,0.001,,0.83,,28.4,,0.035,,0.016,,38.1,,0.009,,1.06,,0.092,,0.7,,0.355,,0.61,,0.151,,0.02,,0.007,,1090,,0.488,,0.334,,6.19,,41.4,,0.17,,1.23,,0.021,L,0.005,,0.001,,1.83,,0.17,,0.08,,0.005,,74.9,L,0.01,,0.008,,0.038,,9,,0.002,,0.085,,1.33,,0.402,,2.2,,0.6,
2013PN510331,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-06-07 10:35,WATER,DISCRETE SAMPLE,,884,,0.031,,1.06,,32.4,,0.053,,0.01,,41.9,,0.009,,1.94,,0.167,,1.26,,0.527,,1.31,,0.272,,0.04,,0.003,,1730,,0.91,,0.618,,6.93,,52.9,,0.197,,1.68,,0.049,,0.005,,0.001,,2.57,,0.29,,0.08,,0.01,,81.7,,0.01,,0.014,,0.02,,14.7,,0.003,,0.121,,2.52,,0.701,,3.7,,1.1,
2013PN510344,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-06-14 13:45,WATER,DISCRETE SAMPLE,,4090,,0.079,,3.16,,59.4,,0.228,,0.051,,35.5,,0.043,,9.51,,0.735,,5.99,,2.52,,5.91,,1.41,,0.09,,0.009,,6950,,4.43,,2.98,,9.18,,125,,0.285,,6.65,,0.182,L,0.005,L,0.001,,8.6,,1.82,,0.23,,0.034,,66.4,,0.03,,0.053,,0.126,,55.7,,0.007,,0.279,,11.8,,3.25,,17.9,,4.1,
2013PN510353,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-06-20 11:39,WATER,DISCRETE SAMPLE,,1280,,0.024,,1.4,,32.5,,0.074,,0.015,,28,,0.018,,2.99,,0.238,,1.8,,0.862,,1.88,,0.429,,0.05,,0.001,,2250,,1.39,,0.924,,5.22,,64.8,,0.21,,2.36,,0.047,L,0.005,L,0.001,,3.27,,0.56,,0.11,,0.012,,60.4,L,0.01,,0.02,,0.044,,21.4,,0.003,,0.108,,3.74,,1.1,,5.8,,1.5,
2013PN510374,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-06-24 11:33,WATER,DISCRETE SAMPLE,,1500,,0.043,,1.46,,36.4,,0.084,,0.018,,31.5,,0.02,,3.61,,0.272,,2.06,,0.906,,2.12,,0.487,,0.05,,0.005,,2360,,1.71,,0.941,,5.54,,91.6,,0.216,,2.56,,0.085,L,0.005,L,0.001,,3.69,,0.47,,0.11,,0.013,,67.9,,0.03,,0.023,,0.059,,27,,0.008,,0.132,,4.19,,1.21,,6.2,,1.7,
2013PN510395,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-07-09 12:10,WATER,DISCRETE SAMPLE,,599,,0.005,,1.24,,29.1,,0.035,,0.006,,34.4,,0.011,,1.22,,0.1,,0.81,,0.416,,0.81,,0.164,,0.02,L,0.001,,1660,,0.566,,0.311,,6.29,,74.2,,0.184,,1.4,,0.028,L,0.005,L,0.001,,1.75,,0.2,,0.08,,0.006,,88.5,L,0.01,,0.01,,0.016,,10.3,,0.003,,0.0871,,1.64,,0.464,,2.8,,0.8,
2013PN510413,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-07-23 12:41,WATER,DISCRETE SAMPLE,,306,,0.002,,1.09,,28.3,,0.022,,0.002,,40.7,,0.009,,0.624,,0.043,,0.4,,0.277,,0.53,,0.078,L,0.01,L,0.001,,1410,,0.293,,0.117,,6.38,,53,,0.174,,0.94,,0.015,L,0.005,L,0.001,,1.02,,0.12,,0.07,,0.002,,91.3,,0.01,,0.005,L,0.005,,6.3,,0.002,,0.076,,0.898,,0.253,,1.6,,0.5,
2013PN510449,OIL SANDS COMPONENT STUDIES,STB RIFF 7 - Oil Sands CABIN Biomonitoring - Indicator - WQ Event Station Steepbank River,STB RIFF 7,56.58.46.320,111.17.55.140,56.97953,-111.29865,2013-08-11 13:45,WATER,TRIPLICATE SAMPLE - rep1,,118,,0.018,,1.07,,31.7,,0.017,,0.002,,56.9,,0.006,,0.329,,0.017,,0.22,,0.215,,0.36,,0.028,L,0.01,,0.001,,1250,,0.158,,0.118,,7.62,,53.1,,0.214,,0.78,,0.008,L,0.005,L,0.001,,0.817,,0.07,,0.08,,0.002,,112,,0.01,,0.003,,0.01,,3.1,,0.003,,0.0876,,0.592,,0.152,,1.1,,0.3,
